,forecasting_date,crop,field_id,mae,rmse,corr,bias,skill_score,variable
36352,2024-04-22,47,CA_254587,0.2,0.38,0.05,0.19,-1.0,ETo
36353,2024-04-22,47,CA_254644,0.27,0.59,0.04,0.2,-1.0,ETo
36354,2024-04-22,47,CA_254693,0.26,0.5,-0.15,0.25,-1.0,ETo
36355,2024-04-22,47,CA_254714,0.25,0.46,-0.23,0.24,-1.0,ETo
36356,2024-04-22,47,CA_254743,0.34,0.74,0.03,0.28,-1.0,ETo
36357,2024-04-22,47,CA_254750,0.2,0.38,0.05,0.19,-1.0,ETo
36358,2024-04-22,47,CA_254806,0.28,0.53,-0.16,0.27,-1.0,ETo
36359,2024-04-22,47,CA_254812,0.26,0.57,-0.09,0.2,-1.0,ETo
36360,2024-04-22,47,CA_254824,0.25,0.46,-0.23,0.24,-1.0,ETo
36361,2024-04-22,47,CA_254835,0.22,0.48,0.16,0.18,-1.0,ETo
36362,2024-04-22,47,CA_254902,0.28,0.53,-0.16,0.27,-1.0,ETo
36363,2024-04-22,47,CA_254906,0.26,0.54,0.05,0.22,-1.0,ETo
36364,2024-04-22,47,CA_254907,0.2,0.38,0.05,0.19,-1.0,ETo
36365,2024-04-22,47,CA_254945,0.28,0.53,-0.16,0.27,-1.0,ETo
36366,2024-04-22,47,CA_254976,0.27,0.59,0.04,0.2,-1.0,ETo
36367,2024-04-22,47,CA_255008,0.26,0.57,-0.09,0.2,-1.0,ETo
36368,2024-04-22,47,CA_255026,0.25,0.48,-0.1,0.23,-1.0,ETo
36369,2024-04-22,47,CA_255027,0.28,0.59,-0.13,0.24,-1.0,ETo
36370,2024-04-22,47,CA_255029,0.22,0.48,0.16,0.18,-1.0,ETo
36371,2024-04-22,47,CA_255140,0.22,0.48,0.16,0.18,-1.0,ETo
36372,2024-04-22,47,CA_255156,0.21,0.44,-0.09,0.15,-1.0,ETo
36373,2024-04-22,47,CA_255193,0.28,0.55,-0.09,0.26,-1.0,ETo
36374,2024-04-22,47,CA_255250,0.28,0.55,-0.09,0.26,-1.0,ETo
36375,2024-04-22,47,CA_255269,0.26,0.57,-0.09,0.2,-1.0,ETo
36376,2024-04-22,47,CA_255306,0.33,0.68,-0.05,0.26,-1.0,ETo
36377,2024-04-22,47,CA_255318,0.34,0.69,-0.05,0.29,-1.0,ETo
36378,2024-04-22,47,CA_255325,0.26,0.57,-0.09,0.2,-1.0,ETo
36379,2024-04-22,47,CA_255330,0.27,0.59,0.04,0.2,-1.0,ETo
36380,2024-04-22,47,CA_255334,0.27,0.53,-0.15,0.24,-1.0,ETo
36381,2024-04-22,47,CA_255431,0.25,0.46,-0.23,0.24,-1.0,ETo
36382,2024-04-22,47,CA_255441,0.23,0.5,-0.09,0.17,-1.0,ETo
36383,2024-04-22,47,CA_255460,0.28,0.53,-0.16,0.27,-1.0,ETo
36384,2024-04-22,47,CA_255462,0.28,0.48,0.08,0.27,-1.0,ETo
36385,2024-04-22,47,CA_255465,0.28,0.55,-0.09,0.26,-1.0,ETo
36386,2024-04-22,47,CA_255483,0.23,0.47,0.07,0.21,-1.0,ETo
36387,2024-04-22,47,CA_255489,0.26,0.57,-0.09,0.2,-1.0,ETo
36388,2024-04-22,47,CA_255542,0.28,0.53,-0.16,0.27,-1.0,ETo
36389,2024-04-22,47,CA_255586,0.27,0.59,0.04,0.2,-1.0,ETo
36390,2024-04-22,47,CA_255591,0.25,0.46,-0.15,0.24,-1.0,ETo
36391,2024-04-22,47,CA_255613,0.23,0.47,0.07,0.21,-1.0,ETo
36392,2024-04-22,47,CA_255614,0.28,0.61,-0.03,0.23,-1.0,ETo
36393,2024-04-22,47,CA_255637,0.23,0.5,-0.09,0.17,-1.0,ETo
36394,2024-04-22,47,CA_255679,0.23,0.5,-0.04,0.15,-1.0,ETo
36395,2024-04-22,47,CA_255711,0.23,0.47,0.07,0.21,-1.0,ETo
36396,2024-04-22,47,CA_255715,0.22,0.48,0.16,0.18,-1.0,ETo
36397,2024-04-22,47,CA_255803,0.23,0.47,0.07,0.21,-1.0,ETo
36398,2024-04-22,47,CA_255809,0.29,0.63,-0.04,0.23,-1.0,ETo
36399,2024-04-22,47,CA_255822,0.28,0.53,-0.16,0.27,-1.0,ETo
36400,2024-04-22,47,CA_255846,0.26,0.57,-0.09,0.2,-1.0,ETo
36401,2024-04-22,47,CA_255854,0.2,0.39,-0.0,0.19,-1.0,ETo
36402,2024-04-22,47,CA_255872,0.25,0.46,-0.23,0.24,-1.0,ETo
36403,2024-04-22,47,CA_255878,0.33,0.68,-0.05,0.26,-1.0,ETo
36404,2024-04-22,47,CA_255892,0.28,0.59,-0.13,0.24,-1.0,ETo
36405,2024-04-22,47,CA_255905,0.28,0.48,0.08,0.27,-1.0,ETo
36406,2024-04-22,47,CA_255916,0.28,0.59,-0.13,0.24,-1.0,ETo
36407,2024-04-22,47,CA_255947,0.28,0.55,-0.09,0.26,-1.0,ETo
36408,2024-04-22,47,CA_255974,0.28,0.53,-0.16,0.27,-1.0,ETo
36409,2024-04-22,47,CA_255975,0.2,0.39,-0.0,0.19,-1.0,ETo
36410,2024-04-22,47,CA_255991,0.27,0.59,0.04,0.2,-1.0,ETo
36411,2024-04-22,47,CA_256046,0.28,0.61,-0.03,0.23,-1.0,ETo
36412,2024-04-22,47,CA_256050,0.28,0.61,-0.03,0.23,-1.0,ETo
36413,2024-04-22,47,CA_256053,0.28,0.61,-0.03,0.23,-1.0,ETo
36414,2024-04-22,47,CA_256064,0.2,0.41,-0.06,0.16,-1.0,ETo
36415,2024-04-22,47,CA_256071,0.26,0.57,-0.09,0.2,-1.0,ETo
36416,2024-04-22,47,CA_256089,0.26,0.57,-0.09,0.2,-1.0,ETo
36417,2024-04-22,47,CA_256093,0.21,0.44,-0.09,0.15,-1.0,ETo
36418,2024-04-22,47,CA_256100,0.21,0.44,-0.09,0.15,-1.0,ETo
36419,2024-04-22,47,CA_256102,0.21,0.44,-0.09,0.15,-1.0,ETo
36420,2024-04-22,47,CA_256144,0.25,0.44,-0.03,0.25,-1.0,ETo
36421,2024-04-22,47,CA_256148,0.27,0.53,-0.15,0.24,-1.0,ETo
36422,2024-04-22,47,CA_256150,0.33,0.68,-0.05,0.26,-1.0,ETo
36423,2024-04-22,47,CA_256155,0.25,0.46,-0.15,0.24,-1.0,ETo
36424,2024-04-22,47,CA_256172,0.2,0.38,0.05,0.19,-1.0,ETo
36425,2024-04-22,47,CA_256198,0.25,0.46,-0.23,0.24,-1.0,ETo
36426,2024-04-22,47,CA_256202,0.26,0.54,0.05,0.22,-1.0,ETo
36427,2024-04-22,47,CA_256212,0.25,0.46,-0.23,0.24,-1.0,ETo
36428,2024-04-22,47,CA_256219,0.25,0.46,-0.23,0.24,-1.0,ETo
36429,2024-04-22,47,CA_256246,0.25,0.47,-0.03,0.23,-1.0,ETo
36430,2024-04-22,47,CA_256259,0.22,0.48,0.16,0.18,-1.0,ETo
36431,2024-04-22,47,CA_256271,0.22,0.48,0.16,0.18,-1.0,ETo
36432,2024-04-22,47,CA_256317,0.23,0.5,-0.09,0.17,-1.0,ETo
36433,2024-04-22,47,CA_256318,0.2,0.39,-0.0,0.19,-1.0,ETo
36434,2024-04-22,47,CA_256328,0.28,0.53,-0.16,0.27,-1.0,ETo
36435,2024-04-22,47,CA_256346,0.2,0.39,-0.0,0.19,-1.0,ETo
36436,2024-04-22,47,CA_256367,0.25,0.47,-0.03,0.23,-1.0,ETo
36437,2024-04-22,47,CA_256369,0.27,0.59,0.04,0.2,-1.0,ETo
36438,2024-04-22,47,CA_256383,0.22,0.43,-0.04,0.2,-1.0,ETo
36439,2024-04-22,47,CA_256391,0.23,0.47,0.07,0.21,-1.0,ETo
36440,2024-04-22,47,CA_256395,0.23,0.47,0.07,0.21,-1.0,ETo
36441,2024-04-22,47,CA_256421,0.28,0.53,-0.16,0.27,-1.0,ETo
36442,2024-04-22,47,CA_256432,0.23,0.5,-0.04,0.15,-1.0,ETo
36443,2024-04-22,47,CA_256444,0.23,0.5,-0.09,0.17,-1.0,ETo
36444,2024-04-22,47,CA_256500,0.25,0.46,-0.15,0.24,-1.0,ETo
36445,2024-04-22,47,CA_256509,0.22,0.48,0.16,0.18,-1.0,ETo
36446,2024-04-22,47,CA_256514,0.25,0.46,-0.15,0.24,-1.0,ETo
36447,2024-04-22,47,CA_256549,0.27,0.59,0.04,0.2,-1.0,ETo
36448,2024-04-22,47,CA_256559,0.27,0.59,0.04,0.2,-1.0,ETo
36449,2024-04-22,47,CA_256575,0.27,0.59,0.04,0.2,-1.0,ETo
36450,2024-04-22,47,CA_256633,0.22,0.49,0.24,0.2,-1.0,ETo
36451,2024-04-22,47,CA_256638,0.25,0.46,-0.23,0.24,-1.0,ETo
36452,2024-04-22,47,CA_256646,0.25,0.47,-0.03,0.23,-1.0,ETo
36453,2024-04-22,47,CA_256651,0.27,0.53,-0.15,0.24,-1.0,ETo
36454,2024-04-22,47,CA_256687,0.28,0.55,-0.09,0.26,-1.0,ETo
36455,2024-04-22,47,CA_256692,0.26,0.5,-0.15,0.25,-1.0,ETo
36456,2024-04-22,47,CA_256702,0.26,0.5,-0.15,0.25,-1.0,ETo
36457,2024-04-22,47,CA_256730,0.25,0.46,-0.23,0.24,-1.0,ETo
36458,2024-04-22,47,CA_256834,0.2,0.38,0.05,0.19,-1.0,ETo
36459,2024-04-22,47,CA_256837,0.25,0.46,-0.15,0.24,-1.0,ETo
36460,2024-04-22,47,CA_256840,0.28,0.55,-0.09,0.26,-1.0,ETo
36461,2024-04-22,47,CA_256852,0.25,0.46,-0.23,0.24,-1.0,ETo
36462,2024-04-22,47,CA_256896,0.28,0.55,-0.09,0.26,-1.0,ETo
36463,2024-04-22,47,CA_256907,0.26,0.5,-0.15,0.25,-1.0,ETo
36464,2024-04-22,47,CA_256983,0.28,0.61,-0.03,0.23,-1.0,ETo
36465,2024-04-22,47,CA_256999,0.22,0.43,-0.04,0.2,-1.0,ETo
36466,2024-04-22,47,CA_257010,0.2,0.41,-0.06,0.16,-1.0,ETo
36467,2024-04-22,47,CA_257080,0.23,0.5,-0.09,0.17,-1.0,ETo
36468,2024-04-22,47,CA_257085,0.22,0.47,0.23,0.19,-1.0,ETo
36469,2024-04-22,47,CA_257126,0.21,0.46,0.15,0.18,-1.0,ETo
36470,2024-04-22,47,CA_257133,0.25,0.47,-0.03,0.23,-1.0,ETo
36471,2024-04-22,47,CA_257149,0.25,0.47,-0.03,0.23,-1.0,ETo
36472,2024-04-22,47,CA_257156,0.23,0.47,0.07,0.21,-1.0,ETo
36473,2024-04-22,47,CA_257167,0.36,0.75,-0.02,0.3,-1.0,ETo
36474,2024-04-22,47,CA_257223,0.25,0.46,-0.23,0.24,-1.0,ETo
36475,2024-04-22,47,CA_257225,0.25,0.46,-0.23,0.24,-1.0,ETo
36476,2024-04-22,47,CA_257269,0.28,0.53,-0.16,0.27,-1.0,ETo
36477,2024-04-22,47,CA_257353,0.2,0.38,0.05,0.19,-1.0,ETo
36478,2024-04-22,47,CA_257373,0.25,0.46,-0.15,0.24,-1.0,ETo
36479,2024-04-22,47,CA_257409,0.25,0.46,-0.15,0.24,-1.0,ETo
36480,2024-04-22,47,CA_257422,0.28,0.55,-0.09,0.26,-1.0,ETo
36481,2024-04-22,47,CA_257433,0.33,0.68,-0.05,0.26,-1.0,ETo
36482,2024-04-22,47,CA_257444,0.2,0.38,0.05,0.19,-1.0,ETo
36483,2024-04-22,47,CA_257449,0.2,0.39,-0.0,0.19,-1.0,ETo
36484,2024-04-22,47,CA_257473,0.28,0.48,0.08,0.27,-1.0,ETo
36485,2024-04-22,47,CA_257484,0.28,0.48,0.08,0.27,-1.0,ETo
36486,2024-04-22,47,CA_257489,0.28,0.48,0.08,0.27,-1.0,ETo
36487,2024-04-22,47,CA_257552,0.28,0.55,-0.09,0.26,-1.0,ETo
36488,2024-04-22,47,CA_257597,0.28,0.59,-0.13,0.24,-1.0,ETo
36489,2024-04-22,47,CA_257602,0.28,0.59,-0.13,0.24,-1.0,ETo
36490,2024-04-22,47,CA_257603,0.28,0.61,-0.03,0.23,-1.0,ETo
36491,2024-04-22,47,CA_257622,0.23,0.5,-0.09,0.17,-1.0,ETo
36492,2024-04-22,47,CA_257648,0.28,0.55,-0.09,0.26,-1.0,ETo
36493,2024-04-22,47,CA_257652,0.28,0.55,-0.09,0.26,-1.0,ETo
36494,2024-04-22,47,CA_257714,0.25,0.46,-0.15,0.24,-1.0,ETo
36495,2024-04-22,47,CA_257741,0.26,0.54,0.05,0.22,-1.0,ETo
36496,2024-04-22,47,CA_257744,0.36,0.75,-0.02,0.3,-1.0,ETo
36497,2024-04-22,47,CA_257756,0.21,0.46,0.15,0.18,-1.0,ETo
36498,2024-04-22,47,CA_257772,0.21,0.44,-0.09,0.15,-1.0,ETo
36499,2024-04-22,47,CA_257773,0.21,0.44,-0.09,0.15,-1.0,ETo
36500,2024-04-22,47,CA_257789,0.27,0.53,-0.15,0.24,-1.0,ETo
36501,2024-04-22,47,CA_257811,0.21,0.46,0.15,0.18,-1.0,ETo
36502,2024-04-22,47,CA_257846,0.23,0.5,-0.04,0.15,-1.0,ETo
36503,2024-04-22,47,CA_257924,0.34,0.69,-0.05,0.29,-1.0,ETo
36504,2024-04-22,47,CA_257925,0.2,0.38,0.1,0.2,-1.0,ETo
36505,2024-04-22,47,CA_257950,0.26,0.5,-0.15,0.25,-1.0,ETo
36506,2024-04-22,47,CA_257978,0.25,0.47,-0.03,0.23,-1.0,ETo
36507,2024-04-22,47,CA_257983,0.23,0.47,0.07,0.21,-1.0,ETo
36508,2024-04-22,47,CA_258017,0.21,0.46,0.15,0.18,-1.0,ETo
36509,2024-04-22,47,CA_420843,0.26,0.67,0.04,0.07,-1.0,ETo
36510,2024-04-22,47,CA_244000,0.78,1.46,-0.37,-0.05,-1.0,ET
36511,2024-04-22,47,CA_244018,0.96,1.47,-0.55,0.36,-1.0,ET
36512,2024-04-22,47,CA_244025,0.45,0.78,0.62,0.32,0.24,ET
36513,2024-04-22,47,CA_244053,0.73,1.05,-0.0,0.37,-1.0,ET
36514,2024-04-22,47,CA_244073,0.61,1.02,-0.37,0.01,-1.0,ET
36515,2024-04-22,47,CA_244077,0.75,1.24,-0.22,0.55,-0.43,ET
36516,2024-04-22,47,CA_244102,0.57,0.94,0.27,-0.28,-0.53,ET
36517,2024-04-22,47,CA_244108,0.41,0.71,0.12,-0.01,0.0,ET
36518,2024-04-22,47,CA_244113,0.52,0.96,0.18,-0.21,-0.8,ET
36519,2024-04-22,47,CA_244152,0.32,0.62,0.02,0.09,-0.75,ET
36520,2024-04-22,47,CA_244207,0.6,1.0,-0.09,0.06,-1.0,ET
36521,2024-04-22,47,CA_244212,0.96,1.44,-0.72,0.39,-1.0,ET
36522,2024-04-22,47,CA_244216,0.5,0.82,-0.04,0.09,-0.62,ET
36523,2024-04-22,47,CA_244229,0.64,1.17,0.09,-0.49,-1.0,ET
36524,2024-04-22,47,CA_244317,0.5,0.97,0.26,-0.08,-0.69,ET
36525,2024-04-22,47,CA_244323,0.42,0.65,-0.07,-0.06,-1.0,ET
36526,2024-04-22,47,CA_244332,0.33,0.49,0.53,0.09,-0.08,ET
36527,2024-04-22,47,CA_244362,0.31,0.61,0.51,0.08,-0.6,ET
36528,2024-04-22,47,CA_244363,0.31,0.59,0.61,0.21,-0.13,ET
36529,2024-04-22,47,CA_244380,0.53,0.65,0.09,0.01,-1.0,ET
36530,2024-04-22,47,CA_244402,0.62,1.06,-0.18,0.19,-1.0,ET
36531,2024-04-22,47,CA_244426,0.84,1.37,-0.35,0.65,-1.0,ET
36532,2024-04-22,47,CA_244427,0.54,0.62,0.35,0.31,-0.04,ET
36533,2024-04-22,47,CA_244429,0.44,0.78,0.42,-0.23,-1.0,ET
36534,2024-04-22,47,CA_244437,0.54,0.75,-0.11,-0.07,-0.84,ET
36535,2024-04-22,47,CA_244473,0.29,0.42,0.34,0.02,0.38,ET
36536,2024-04-22,47,CA_244478,0.48,0.67,-0.01,0.44,-1.0,ET
36537,2024-04-22,47,CA_244479,0.31,0.53,0.54,0.03,0.37,ET
36538,2024-04-22,47,CA_244491,0.6,0.94,-0.46,0.07,-1.0,ET
36539,2024-04-22,47,CA_244504,0.51,0.95,0.29,-0.04,-0.78,ET
36540,2024-04-22,47,CA_244553,0.44,0.71,0.23,0.29,-0.22,ET
36541,2024-04-22,47,CA_244574,0.34,0.64,0.73,0.21,-0.22,ET
36542,2024-04-22,47,CA_244653,0.77,1.27,0.44,-0.49,-0.22,ET
36543,2024-04-22,47,CA_244673,0.53,0.93,-0.3,0.07,-1.0,ET
36544,2024-04-22,47,CA_244686,0.42,0.83,0.51,-0.21,-0.63,ET
36545,2024-04-22,47,CA_244748,0.9,1.26,0.11,0.7,-1.0,ET
36546,2024-04-22,47,CA_244751,0.75,1.18,0.08,0.58,-1.0,ET
36547,2024-04-22,47,CA_244758,0.56,0.98,0.3,0.19,-0.98,ET
36548,2024-04-22,47,CA_244760,0.35,0.68,-0.06,0.11,-0.3,ET
36549,2024-04-22,47,CA_244773,0.74,0.88,0.24,0.69,-1.0,ET
36550,2024-04-22,47,CA_244845,0.57,1.04,0.4,-0.34,-0.9,ET
36551,2024-04-22,47,CA_244849,0.58,0.98,0.21,0.14,-0.96,ET
36552,2024-04-22,47,CA_244870,0.3,0.44,0.16,-0.0,-0.51,ET
36553,2024-04-22,47,CA_244884,0.39,0.66,0.74,0.29,-0.36,ET
36554,2024-04-22,47,CA_244909,0.45,0.91,0.68,-0.31,-0.36,ET
36555,2024-04-22,47,CA_244928,0.46,0.9,-0.29,0.17,-0.91,ET
36556,2024-04-22,47,CA_244948,0.28,0.58,0.57,0.04,0.12,ET
36557,2024-04-22,47,CA_244963,0.34,0.64,-0.16,-0.08,-0.89,ET
36558,2024-04-22,47,CA_244988,1.03,1.78,-0.65,-0.43,-1.0,ET
36559,2024-04-22,47,CA_245023,0.81,1.23,0.31,0.8,-0.33,ET
36560,2024-04-22,47,CA_245053,0.62,1.11,-0.11,0.2,-1.0,ET
36561,2024-04-22,47,CA_245078,0.85,1.34,-0.46,0.46,-1.0,ET
36562,2024-04-22,47,CA_245112,0.63,1.08,-0.16,0.01,-1.0,ET
36563,2024-04-22,47,CA_245184,0.59,1.09,0.24,0.37,-0.94,ET
36564,2024-04-22,47,CA_245193,0.5,0.9,0.54,-0.22,-1.0,ET
36565,2024-04-22,47,CA_245281,0.54,0.83,0.54,0.26,-0.83,ET
36566,2024-04-22,47,CA_245291,0.7,0.88,0.18,-0.06,-0.84,ET
36567,2024-04-22,47,CA_245292,0.72,1.22,-0.33,-0.13,-1.0,ET
36568,2024-04-22,47,CA_245296,0.77,0.84,-0.25,0.54,-0.21,ET
36569,2024-04-22,47,CA_245297,0.44,0.78,-0.12,-0.12,-0.76,ET
36570,2024-04-22,47,CA_245314,0.81,1.46,-0.34,-0.59,-0.77,ET
36571,2024-04-22,47,CA_245345,0.49,0.89,-0.08,0.06,-1.0,ET
36572,2024-04-22,47,CA_245432,0.41,0.71,0.31,0.09,-1.0,ET
36573,2024-04-22,47,CA_245450,0.64,1.11,-0.28,0.38,-1.0,ET
36574,2024-04-22,47,CA_245467,0.69,1.26,0.15,-0.5,-1.0,ET
36575,2024-04-22,47,CA_245526,0.67,1.1,0.2,0.31,-1.0,ET
36576,2024-04-22,47,CA_245529,0.53,1.0,-0.1,0.4,-1.0,ET
36577,2024-04-22,47,CA_245547,0.57,0.99,-0.44,-0.51,-1.0,ET
36578,2024-04-22,47,CA_245553,0.4,0.75,0.29,0.34,-0.67,ET
36579,2024-04-22,47,CA_245558,0.45,0.8,0.46,0.12,-0.17,ET
36580,2024-04-22,47,CA_245568,0.37,0.69,0.45,0.16,-0.98,ET
36581,2024-04-22,47,CA_245588,0.3,0.7,0.66,-0.21,-0.18,ET
36582,2024-04-22,47,CA_245621,0.71,1.07,0.39,0.4,-0.5,ET
36583,2024-04-22,47,CA_245661,0.43,0.74,0.07,0.2,-0.55,ET
36584,2024-04-22,47,CA_245680,0.71,1.24,-0.11,0.35,-1.0,ET
36585,2024-04-22,47,CA_245684,0.94,1.44,-0.49,0.32,-1.0,ET
36586,2024-04-22,47,CA_245691,0.73,1.2,0.09,0.08,-0.72,ET
36587,2024-04-22,47,CA_245696,0.61,1.05,0.05,-0.27,-0.62,ET
36588,2024-04-22,47,CA_245708,0.51,0.9,0.42,0.15,-0.43,ET
36589,2024-04-22,47,CA_245730,0.86,1.5,-0.0,0.26,-1.0,ET
36590,2024-04-22,47,CA_245736,0.46,0.87,0.0,-0.18,-0.45,ET
36591,2024-04-22,47,CA_245782,0.6,1.03,-0.34,0.1,-1.0,ET
36592,2024-04-22,47,CA_245801,0.8,1.17,0.33,0.66,-1.0,ET
36593,2024-04-22,47,CA_245818,0.56,0.98,0.27,-0.08,-1.0,ET
36594,2024-04-22,47,CA_245835,0.79,1.37,-0.05,-0.72,-1.0,ET
36595,2024-04-22,47,CA_245848,0.28,0.55,0.43,0.21,-1.0,ET
36596,2024-04-22,47,CA_245850,0.51,0.89,0.34,-0.09,-0.82,ET
36597,2024-04-22,47,CA_245882,0.69,1.28,-0.18,0.58,-1.0,ET
36598,2024-04-22,47,CA_245905,0.69,1.19,0.19,0.67,-1.0,ET
36599,2024-04-22,47,CA_245928,0.83,1.37,-0.42,0.05,-1.0,ET
36600,2024-04-22,47,CA_246046,0.34,0.7,0.55,0.18,-0.67,ET
36601,2024-04-22,47,CA_246087,0.54,0.95,0.12,-0.42,0.01,ET
36602,2024-04-22,47,CA_246227,0.66,1.27,0.01,0.12,-1.0,ET
36603,2024-04-22,47,CA_246318,0.47,0.88,0.28,0.31,-1.0,ET
36604,2024-04-22,47,CA_246341,0.55,1.0,-0.18,0.14,-0.93,ET
36605,2024-04-22,47,CA_246436,1.09,1.75,-0.7,0.89,-1.0,ET
36606,2024-04-22,47,CA_246532,1.92,2.5,0.06,1.89,-1.0,ET
36607,2024-04-22,47,CA_246587,0.62,1.04,-0.23,0.53,-1.0,ET
36608,2024-04-22,47,CA_246614,0.62,1.17,-0.05,0.04,-0.19,ET
36609,2024-04-22,47,CA_246665,0.82,1.51,-0.43,0.04,-1.0,ET
36610,2024-04-22,47,CA_246801,0.54,1.02,0.28,0.24,0.11,ET
36611,2024-04-22,47,CA_246861,0.58,1.06,-0.2,0.49,-1.0,ET
36612,2024-04-22,47,CA_246928,0.43,0.8,0.52,-0.23,-0.57,ET
36613,2024-04-22,47,CA_246965,0.68,1.26,-0.11,0.19,-1.0,ET
36614,2024-04-22,47,CA_246992,0.23,0.47,0.83,-0.04,0.1,ET
36615,2024-04-22,47,CA_247012,1.15,2.01,-0.82,0.62,-1.0,ET
36616,2024-04-22,47,CA_247066,0.73,1.39,-0.41,-0.32,-1.0,ET
36617,2024-04-22,47,CA_247155,0.31,0.61,0.52,-0.08,-0.78,ET
36618,2024-04-22,47,CA_247159,0.97,1.51,-0.19,-0.37,-0.36,ET
36619,2024-04-22,47,CA_247211,1.09,1.84,-0.44,-0.51,-1.0,ET
36620,2024-04-22,47,CA_247235,0.38,0.67,-0.11,-0.31,-0.13,ET
36621,2024-04-22,47,CA_247299,0.9,1.82,-0.68,-0.42,-1.0,ET
36622,2024-04-22,47,CA_247304,0.42,0.84,0.64,0.1,0.07,ET
36623,2024-04-22,47,CA_247318,0.72,1.31,0.24,0.36,-1.0,ET
36624,2024-04-22,47,CA_247350,0.32,0.67,0.89,-0.3,0.16,ET
36625,2024-04-22,47,CA_247369,0.66,1.15,0.16,0.28,-1.0,ET
36626,2024-04-22,47,CA_247395,0.39,0.65,0.82,-0.31,-0.44,ET
36627,2024-04-22,47,CA_247400,0.73,1.39,-0.49,-0.53,-1.0,ET
36628,2024-04-22,47,CA_247439,0.33,0.66,0.71,-0.19,-0.85,ET
36629,2024-04-22,47,CA_247454,0.33,0.71,0.16,-0.14,-1.0,ET
36630,2024-04-22,47,CA_247470,1.1,1.63,-0.37,1.0,-1.0,ET
36631,2024-04-22,47,CA_247476,1.57,2.51,-0.75,0.61,-1.0,ET
36632,2024-04-22,47,CA_247491,0.89,1.49,-0.64,0.03,-1.0,ET
36633,2024-04-22,47,CA_247535,0.94,1.65,-0.53,0.41,-1.0,ET
36634,2024-04-22,47,CA_247537,1.39,2.02,-0.2,1.33,-1.0,ET
36635,2024-04-22,47,CA_247552,0.74,1.22,0.27,0.28,-1.0,ET
36636,2024-04-22,47,CA_247629,0.75,1.4,-0.23,0.49,-1.0,ET
36637,2024-04-22,47,CA_247653,0.67,1.26,-0.17,0.13,-1.0,ET
36638,2024-04-22,47,CA_247691,0.6,1.08,0.23,-0.13,-0.95,ET
36639,2024-04-22,47,CA_247832,0.58,1.0,0.2,0.23,-1.0,ET
36640,2024-04-22,47,CA_247878,0.46,0.93,0.19,-0.19,-1.0,ET
36641,2024-04-22,47,CA_247903,0.48,0.92,-0.37,0.04,-1.0,ET
36642,2024-04-22,47,CA_248006,0.64,1.27,-0.33,0.35,-1.0,ET
36643,2024-04-22,47,CA_248083,0.26,0.55,0.79,-0.05,0.17,ET
36644,2024-04-22,47,CA_248084,1.05,1.62,0.05,0.93,-0.99,ET
36645,2024-04-22,47,CA_248128,1.01,1.91,-0.51,-0.81,-1.0,ET
36646,2024-04-22,47,CA_248208,1.06,1.53,-0.46,0.36,-1.0,ET
36647,2024-04-22,47,CA_248302,0.31,0.46,0.26,-0.0,0.78,ET
36648,2024-04-22,47,CA_248380,0.42,0.81,0.32,-0.11,-1.0,ET
36649,2024-04-22,47,CA_248446,0.42,0.7,0.85,0.32,0.06,ET
36650,2024-04-22,47,CA_248451,0.42,0.63,0.55,0.29,-1.0,ET
36651,2024-04-22,47,CA_248468,0.61,0.86,0.86,-0.5,-1.0,ET
36652,2024-04-22,47,CA_248482,0.59,0.99,-0.02,0.37,-1.0,ET
36653,2024-04-22,47,CA_248484,0.78,1.3,-0.64,0.43,-1.0,ET
36654,2024-04-22,47,CA_248505,0.58,1.23,0.42,-0.47,0.08,ET
36655,2024-04-22,47,CA_248642,0.53,1.08,0.12,-0.44,-1.0,ET
36656,2024-04-22,47,CA_248663,0.65,1.13,-0.4,0.38,-0.61,ET
36657,2024-04-22,47,CA_248689,0.59,1.03,-0.26,-0.17,-1.0,ET
36658,2024-04-22,47,CA_248737,0.79,1.72,0.02,-0.56,-1.0,ET
36659,2024-04-22,47,CA_248799,0.64,1.18,0.2,-0.34,-1.0,ET
36660,2024-04-22,47,CA_248858,0.74,1.37,0.21,-0.53,-1.0,ET
36661,2024-04-22,47,CA_248880,0.59,1.04,0.24,0.42,-1.0,ET
36662,2024-04-22,47,CA_248889,1.4,2.17,-0.57,1.39,-1.0,ET
36663,2024-04-22,47,CA_248967,0.67,1.39,-0.15,-0.33,-0.05,ET
36664,2024-04-22,47,CA_249008,0.51,1.01,0.49,-0.18,-0.13,ET
36665,2024-04-22,47,CA_249083,0.69,1.19,0.14,0.15,-0.54,ET
36666,2024-04-22,47,CA_249122,3.33,3.62,0.05,3.33,-1.0,ET
36667,2024-04-22,47,CA_249166,0.27,0.51,0.72,-0.11,-0.81,ET
36668,2024-04-22,47,CA_249203,0.64,1.28,0.33,-0.62,-1.0,ET
36669,2024-04-22,47,CA_249248,0.65,1.14,-0.22,0.35,-1.0,ET
36670,2024-04-22,47,CA_249254,0.34,0.6,0.48,-0.02,-0.12,ET
36671,2024-04-22,47,CA_249291,0.51,0.99,-0.03,-0.42,-1.0,ET
36672,2024-04-22,47,CA_249296,1.1,1.96,-0.77,0.59,-1.0,ET
36673,2024-04-22,47,CA_249407,0.76,1.41,-0.69,-0.36,-1.0,ET
36674,2024-04-22,47,CA_249414,0.63,1.21,-0.28,0.1,-0.53,ET
