forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,c_mae,c_bias,variable
2024-08-26,92,CA_39032,69,0.06,0.15,-0.28,-0.02,0.66,0.4642777777777776,,ETo
2024-08-26,93,CA_39770,69,0.09,0.23,0.16,-0.09,-0.07,0.4708518518518517,,ETo
2024-08-26,94,CA_40009,69,0.06,0.14,-0.4,-0.02,0.65,0.4537962962962962,,ETo
2024-08-26,95,CA_41244,69,0.06,0.15,-0.17,0.0,0.46,0.3987592592592592,,ETo
2024-08-26,96,CA_41458,69,0.05,0.14,-0.1,0.04,0.39,0.3655555555555557,,ETo
2024-08-26,97,CA_41682,69,0.06,0.18,0.3,-0.06,0.58,0.5278148148148148,,ETo
2024-08-26,98,CA_42021,69,0.07,0.17,-0.68,-0.02,0.41,0.45879629629629637,,ETo
2024-08-26,99,CA_42143,69,0.08,0.19,-0.47,-0.01,0.44,0.5069814814814814,,ETo
2024-08-26,100,CA_298397,75,0.18,0.24,0.27,-0.18,0.56,0.46449999999999997,,ET
2024-08-26,101,CA_299395,75,0.07,0.19,0.57,-0.01,0.95,1.6848333333333334,,ET
2024-08-26,102,CA_299467,75,0.33,0.67,0.49,-0.33,-1.0,0.49522222222222184,,ET
2024-08-26,103,CA_300271,75,0.19,0.3,0.11,-0.19,-0.8,0.2487222222222222,,ET
2024-08-26,104,CA_300581,75,0.2,0.46,-0.01,-0.2,0.85,2.353296296296296,,ET
2024-08-26,105,CA_300893,75,0.19,0.44,0.26,-0.19,0.48,1.2479814814814814,,ET
2024-08-26,106,CA_301734,75,0.12,0.28,-0.13,0.0,0.57,0.7303888888888888,,ET
2024-08-26,107,CA_301986,75,0.12,0.23,0.02,-0.05,0.86,0.9516481481481484,,ET
2024-08-26,108,CA_302388,75,0.79,0.96,0.69,-0.79,-1.0,0.42018518518518516,,ET
2024-08-26,109,CA_302578,75,0.06,0.14,0.35,0.04,0.3,0.27087037037037026,,ET
2024-08-26,110,CA_302669,72,0.55,0.86,0.37,-0.55,0.04,1.2755740740740744,,ET
2024-08-26,111,CA_303433,72,0.1,0.15,-0.11,-0.1,0.99,2.2820370370370373,,ET
2024-08-26,112,CA_303972,47,0.08,0.16,0.07,-0.02,0.73,0.43142592592592605,,ET
2024-08-26,113,CA_304258,72,0.12,0.29,0.56,-0.12,-0.17,0.4628888888888887,,ET
2024-08-26,114,CA_304688,72,0.11,0.25,0.07,-0.07,-0.15,0.40772222222222226,,ET
2024-08-26,115,CA_305684,204,0.14,0.31,-0.35,0.11,-0.73,0.3326111111111112,,ET
2024-08-26,116,CA_306027,204,0.12,0.25,-0.38,-0.11,0.42,0.5132222222222221,,ET
2024-08-26,117,CA_306521,204,0.1,0.2,-0.15,0.03,0.95,1.6900000000000002,,ET
2024-08-26,118,CA_307370,204,0.12,0.32,-0.01,0.07,-0.55,0.49259259259259264,,ET
2024-08-26,119,CA_307376,204,0.09,0.15,-0.71,-0.03,0.37,0.24731481481481468,,ET
2024-08-26,120,CA_307472,204,0.16,0.33,0.5,-0.16,0.87,1.6765925925925924,,ET
2024-08-26,121,CA_307774,204,0.37,0.66,-0.56,0.37,-1.0,0.5930000000000001,,ET
2024-08-26,122,CA_32080,75,0.62,1.0,0.69,-0.62,-0.69,1.2081296296296298,,ET
2024-08-26,123,CA_32260,61,0.46,0.81,-0.57,-0.46,-1.0,0.9042962962962959,,ET
2024-08-26,124,CA_32418,47,0.24,0.45,-0.02,0.21,-1.0,0.1456666666666667,,ET
2024-08-26,125,CA_32637,47,0.06,0.13,0.29,-0.0,0.09,0.22140740740740764,,ET
2024-08-26,126,CA_32667,61,0.08,0.2,0.26,-0.08,-0.46,0.31557407407407395,,ET
2024-08-26,127,CA_35772,36,0.08,0.18,0.79,-0.04,0.95,1.4452407407407408,,ET
2024-08-26,128,CA_36095,61,0.1,0.25,0.59,-0.02,0.92,1.7471666666666665,,ET
2024-08-26,129,CA_36121,47,0.06,0.14,0.76,-0.06,0.63,0.433203703703704,,ET
2024-08-26,130,CA_36281,61,0.11,0.22,0.74,-0.11,0.86,1.0411851851851852,,ET
2024-08-26,131,CA_36850,61,0.05,0.11,0.93,0.04,0.81,0.32853703703703707,,ET
2024-08-26,132,CA_36898,37,0.14,0.28,0.78,0.07,0.52,0.7090370370370369,,ET
2024-08-26,133,CA_36982,241,0.28,0.59,-0.87,-0.18,-1.0,0.598722222222222,,ET
2024-08-26,134,CA_37400,61,0.08,0.16,0.85,-0.08,0.97,1.4455185185185186,,ET
2024-08-26,135,CA_37674,47,1.27,1.84,0.73,1.27,-1.0,1.6438703703703705,,ET
2024-08-26,136,CA_37683,61,0.07,0.12,0.86,-0.06,0.98,1.5176111111111112,,ET
2024-08-26,137,CA_37890,241,0.13,0.3,0.9,0.13,0.11,0.5937777777777781,,ET
2024-08-26,138,CA_38650,47,1.23,1.51,0.73,1.23,0.72,3.492481481481482,,ET
2024-08-26,139,CA_38734,204,0.23,0.52,-0.29,-0.21,0.14,0.8931666666666663,,ET
2024-08-26,140,CA_38912,69,0.64,1.17,0.74,0.64,-1.0,0.5527592592592593,,ET
2024-08-26,141,CA_39031,69,0.25,0.35,-0.6,-0.25,0.44,0.6339629629629628,,ET
2024-08-26,142,CA_39032,69,0.11,0.19,0.79,0.09,-0.24,0.2554444444444444,,ET
2024-08-26,143,CA_39770,69,0.87,1.63,0.61,-0.87,-1.0,1.202,,ET
2024-08-26,144,CA_40009,69,0.26,0.54,-0.81,0.21,-1.0,0.3800925925925925,,ET
2024-08-26,145,CA_41244,69,0.08,0.15,0.08,-0.02,0.02,0.2552777777777779,,ET
2024-08-26,146,CA_41458,69,0.09,0.21,-0.1,0.07,0.76,0.6965,,ET
2024-08-26,147,CA_41682,69,0.1,0.16,-0.83,-0.07,0.48,0.2880555555555555,,ET
2024-08-26,148,CA_42021,69,0.09,0.23,0.65,-0.08,0.83,1.0162962962962963,,ET
2024-08-26,149,CA_42143,69,0.1,0.22,-0.33,-0.07,0.93,1.413703703703704,,ET
2024-09-02,0,CA_298397,75,0.02,0.01,0.44,0.02,0.94,0.03457407407407406,,ETof
2024-09-02,1,CA_299395,75,0.2,0.19,0.57,0.2,-0.79,0.1269074074074074,,ETof
2024-09-02,2,CA_299467,75,0.33,0.3,-0.93,-0.33,-1.0,0.05216666666666666,,ETof
2024-09-02,3,CA_300271,75,0.04,0.03,0.86,0.03,0.81,0.03870370370370369,,ETof
2024-09-02,4,CA_300581,75,0.04,0.05,0.01,-0.04,0.98,0.2788148148148148,,ETof
2024-09-02,5,CA_300893,75,0.09,0.09,0.87,-0.09,0.39,0.11035185185185185,,ETof
2024-09-02,6,CA_301734,75,0.13,0.13,0.12,0.13,-1.0,0.015574074074074093,,ETof
2024-09-02,7,CA_301986,75,0.24,0.18,0.98,-0.24,-0.72,0.09857407407407409,,ETof
2024-09-02,8,CA_302388,75,0.28,0.17,,-0.28,-0.84,0.07333333333333332,,ETof
2024-09-02,9,CA_302578,75,0.05,0.05,0.84,-0.05,-1.0,0.020407407407407374,,ETof
2024-09-02,10,CA_302669,72,0.12,0.1,-0.96,0.11,0.52,0.10175925925925926,,ETof
2024-09-02,11,CA_303433,72,0.02,0.02,0.98,0.0,1.0,0.40564814814814815,,ETof
2024-09-02,12,CA_303972,47,0.14,0.12,-0.93,0.14,-1.0,0.015574074074074046,,ETof
2024-09-02,13,CA_304258,72,0.05,0.06,-0.88,0.04,-1.0,0.017370370370370352,,ETof
2024-09-02,14,CA_304688,72,0.02,0.02,-0.29,-0.01,0.07,0.01824074074074074,,ETof
2024-09-02,15,CA_305684,204,0.06,0.05,0.9,0.06,-0.35,0.03953703703703704,,ETof
2024-09-02,16,CA_306027,204,0.07,0.06,0.93,0.07,0.15,0.05233333333333334,,ETof
2024-09-02,17,CA_306521,204,0.01,0.01,-0.99,-0.0,1.0,0.27492592592592596,,ETof
2024-09-02,18,CA_307370,204,0.16,0.16,0.1,0.16,-1.0,0.03557407407407411,,ETof
2024-09-02,19,CA_307376,204,0.03,0.03,0.84,0.02,0.78,0.030648148148148157,,ETof
2024-09-02,20,CA_307472,204,0.26,0.22,0.83,-0.26,0.16,0.19870370370370363,,ETof
2024-09-02,21,CA_307774,204,0.29,0.23,-0.81,0.29,-1.0,0.07581481481481483,,ETof
2024-09-02,22,CA_32080,75,0.56,0.4,0.35,-0.56,-1.0,0.0979074074074074,,ETof
2024-09-02,23,CA_32260,61,0.06,0.04,0.99,-0.06,0.81,0.06944444444444446,,ETof
2024-09-02,24,CA_32418,47,0.13,0.11,-0.9,0.13,-0.89,0.06246296296296299,,ETof
2024-09-02,25,CA_32637,47,0.13,0.11,0.54,0.13,0.09,0.1027222222222222,,ETof
2024-09-02,26,CA_32667,61,0.16,0.15,0.22,0.16,-1.0,0.0424259259259259,,ETof
2024-09-02,27,CA_35772,36,0.15,0.13,-0.97,-0.15,0.2,0.1210740740740741,,ETof
2024-09-02,28,CA_36095,61,0.85,0.78,-0.92,-0.85,-1.0,0.22490740740740744,,ETof
2024-09-02,29,CA_36121,47,0.35,0.33,0.18,0.35,-1.0,0.018703703703703722,,ETof
2024-09-02,30,CA_36281,61,0.2,0.17,-0.93,0.2,-1.0,0.08257407407407408,,ETof
2024-09-02,31,CA_36850,61,0.44,0.36,0.41,0.44,-1.0,0.19448148148148148,,ETof
2024-09-02,32,CA_36898,37,0.02,0.02,-0.26,0.0,-1.0,0.007555555555555538,,ETof
2024-09-02,33,CA_36982,241,0.76,0.67,-0.94,0.76,-0.56,0.4573148148148148,,ETof
2024-09-02,34,CA_37400,61,0.05,0.04,0.0,0.05,0.96,0.1627037037037037,,ETof
2024-09-02,35,CA_37674,47,0.71,0.55,0.96,0.71,-1.0,0.2720000000000001,,ETof
2024-09-02,36,CA_37683,61,1.08,0.75,0.83,-1.08,-1.0,0.14642592592592593,,ETof
2024-09-02,37,CA_37890,241,0.18,0.17,-0.86,0.18,-1.0,0.083537037037037,,ETof
2024-09-02,38,CA_38650,47,1.01,0.7,-0.93,1.01,0.32,0.5982222222222222,,ETof
2024-09-02,39,CA_38734,204,0.25,0.21,0.87,-0.25,-1.0,0.11411111111111111,,ETof
2024-09-02,40,CA_38912,69,0.71,0.59,0.95,0.71,-1.0,0.19748148148148148,,ETof
2024-09-02,41,CA_39031,69,0.02,0.02,-0.22,-0.0,0.84,0.03262962962962964,,ETof
2024-09-02,42,CA_39032,69,0.04,0.04,0.82,-0.04,-1.0,0.0066851851851851924,,ETof
2024-09-02,43,CA_39770,69,0.02,0.02,0.86,-0.02,0.96,0.08196296296296289,,ETof
2024-09-02,44,CA_40009,69,0.12,0.11,0.91,0.12,-1.0,0.062148148148148175,,ETof
2024-09-02,45,CA_41244,69,0.1,0.09,0.96,-0.1,-1.0,0.008185185185185203,,ETof
2024-09-02,46,CA_41458,69,0.37,0.32,-0.96,0.37,-0.28,0.24922222222222223,,ETof
2024-09-02,47,CA_41682,69,0.16,0.11,0.49,0.16,-1.0,0.012703703703703708,,ETof
2024-09-02,48,CA_42021,69,0.09,0.08,0.95,-0.09,0.67,0.11240740740740739,,ETof
2024-09-02,49,CA_42143,69,0.12,0.11,0.58,0.1,0.73,0.16505555555555554,,ETof
2024-09-02,50,CA_298397,75,0.17,0.42,0.92,0.17,-1.0,0.4828333333333335,,ETo
2024-09-02,51,CA_299395,75,0.31,0.82,-0.83,-0.28,-1.0,0.6693333333333333,,ETo
2024-09-02,52,CA_299467,75,0.31,0.81,-0.86,-0.27,-1.0,0.6455925925925922,,ETo
2024-09-02,53,CA_300271,75,0.36,0.95,-0.61,-0.36,-1.0,0.9175185185185182,,ETo
2024-09-02,54,CA_300581,75,0.4,1.0,-0.56,-0.4,-1.0,0.8717777777777781,,ETo
2024-09-02,55,CA_300893,75,0.05,0.12,0.95,0.04,0.86,0.6295555555555556,,ETo
2024-09-02,56,CA_301734,75,0.4,1.0,-0.56,-0.4,-1.0,0.8717777777777781,,ETo
2024-09-02,57,CA_301986,75,0.09,0.21,0.97,0.09,0.37,0.5191481481481484,,ETo
2024-09-02,58,CA_302388,75,0.05,0.14,0.96,0.05,0.82,0.6405185185185184,,ETo
2024-09-02,59,CA_302578,75,0.18,0.43,-0.66,-0.14,-1.0,0.2912037037037038,,ETo
2024-09-02,60,CA_302669,72,0.33,0.89,-0.69,-0.33,-1.0,0.8277592592592592,,ETo
2024-09-02,61,CA_303433,72,0.06,0.15,0.96,0.06,0.7,0.5320370370370369,,ETo
2024-09-02,62,CA_303972,47,0.42,1.02,-0.53,-0.42,-1.0,0.8208888888888889,,ETo
2024-09-02,63,CA_304258,72,0.15,0.33,0.98,0.15,-1.0,0.3685740740740739,,ETo
2024-09-02,64,CA_304688,72,0.36,0.88,-0.54,-0.36,-1.0,0.6935000000000001,,ETo
2024-09-02,65,CA_305684,204,0.19,0.46,0.13,-0.17,-1.0,0.38446296296296306,,ETo
2024-09-02,66,CA_306027,204,0.15,0.34,0.99,0.15,-1.0,0.2752962962962962,,ETo
2024-09-02,67,CA_306521,204,0.22,0.52,0.49,0.22,-1.0,0.1451481481481481,,ETo
2024-09-02,68,CA_307370,204,0.41,1.03,-0.52,-0.41,-1.0,0.9274814814814816,,ETo
2024-09-02,69,CA_307376,204,0.41,1.03,-0.52,-0.41,-1.0,0.9274814814814816,,ETo
2024-09-02,70,CA_307472,204,0.41,1.02,-0.52,-0.41,-1.0,0.9204259259259259,,ETo
2024-09-02,71,CA_307774,204,0.16,0.36,-0.78,-0.07,-1.0,0.20635185185185204,,ETo
2024-09-02,72,CA_32080,75,0.38,1.0,-0.92,-0.37,-1.0,0.7966481481481481,,ETo
2024-09-02,73,CA_32260,61,0.08,0.2,0.83,0.0,0.78,0.8399444444444443,,ETo
2024-09-02,74,CA_32418,47,0.29,0.77,-0.84,-0.26,-1.0,0.6382222222222222,,ETo
2024-09-02,75,CA_32637,47,0.42,1.12,-0.94,-0.42,-1.0,0.898685185185185,,ETo
2024-09-02,76,CA_32667,61,0.4,1.01,-0.84,-0.4,-1.0,0.8298333333333332,,ETo
2024-09-02,77,CA_35772,36,0.07,0.18,0.85,-0.01,0.83,0.8823518518518516,,ETo
2024-09-02,78,CA_36095,61,0.06,0.16,0.9,-0.02,0.83,0.7247962962962965,,ETo
2024-09-02,79,CA_36121,47,0.06,0.17,0.88,-0.02,0.83,0.7631851851851851,,ETo
2024-09-02,80,CA_36281,61,0.08,0.2,0.82,-0.0,0.78,0.8149814814814814,,ETo
2024-09-02,81,CA_36850,61,0.06,0.17,0.86,-0.02,0.83,0.810648148148148,,ETo
2024-09-02,82,CA_36898,37,0.06,0.15,0.92,-0.03,0.88,0.831259259259259,,ETo
2024-09-02,83,CA_36982,241,0.06,0.17,0.86,-0.02,0.83,0.810648148148148,,ETo
2024-09-02,84,CA_37400,61,0.4,1.04,-0.9,-0.4,-1.0,0.8248888888888888,,ETo
2024-09-02,85,CA_37674,47,0.37,0.9,-0.79,-0.36,-1.0,0.7511111111111112,,ETo
2024-09-02,86,CA_37683,61,0.4,1.06,-0.92,-0.4,-1.0,0.8695370370370373,,ETo
2024-09-02,87,CA_37890,241,0.08,0.2,0.83,0.02,0.77,0.7838518518518519,,ETo
2024-09-02,88,CA_38650,47,0.35,0.92,-0.86,-0.34,-1.0,0.7905740740740742,,ETo
2024-09-02,89,CA_38734,204,0.32,0.82,-0.8,-0.29,-1.0,0.7284259259259261,,ETo
2024-09-02,90,CA_38912,69,0.37,0.9,-0.79,-0.36,-1.0,0.7559814814814815,,ETo
2024-09-02,91,CA_39031,69,0.07,0.19,0.82,0.01,0.76,0.737925925925926,,ETo
2024-09-02,92,CA_39032,69,0.37,0.9,-0.79,-0.36,-1.0,0.7511111111111112,,ETo
2024-09-02,93,CA_39770,69,0.13,0.34,0.87,0.13,-0.72,0.544240740740741,,ETo
2024-09-02,94,CA_40009,69,0.32,0.84,-0.84,-0.3,-1.0,0.7202407407407404,,ETo
2024-09-02,95,CA_41244,69,0.28,0.68,-0.88,-0.18,-1.0,0.5275370370370368,,ETo
2024-09-02,96,CA_41458,69,0.3,0.75,-0.83,-0.24,-1.0,0.6145,,ETo
2024-09-02,97,CA_41682,69,0.42,1.08,-0.92,-0.42,-1.0,0.8803148148148149,,ETo
2024-09-02,98,CA_42021,69,0.33,0.87,-0.85,-0.32,-1.0,0.7283518518518518,,ETo
2024-09-02,99,CA_42143,69,0.37,0.93,-0.79,-0.37,-1.0,0.7605,,ETo
2024-09-02,100,CA_298397,75,0.09,0.13,0.9,-0.09,0.31,0.19466666666666663,,ET
2024-09-02,101,CA_299395,75,0.07,0.17,0.96,-0.07,0.89,0.9703888888888889,,ET
2024-09-02,102,CA_299467,75,0.35,0.69,0.91,-0.35,-1.0,0.5078888888888887,,ET
2024-09-02,103,CA_300271,75,0.08,0.14,0.41,-0.07,0.14,0.19655555555555568,,ET
2024-09-02,104,CA_300581,75,0.47,0.95,0.89,-0.47,0.44,2.5027962962962964,,ET
2024-09-02,105,CA_300893,75,0.25,0.55,0.73,-0.25,-0.08,1.0927037037037037,,ET
2024-09-02,106,CA_301734,75,0.3,0.67,0.92,-0.3,-1.0,0.7879259259259261,,ET
2024-09-02,107,CA_301986,75,0.43,0.75,-0.67,-0.43,-1.0,0.8239814814814815,,ET
2024-09-02,108,CA_302388,75,0.84,1.04,-0.7,-0.84,-1.0,0.2861851851851852,,ET
2024-09-02,109,CA_302578,75,0.06,0.14,0.68,0.05,-0.51,0.1708333333333333,,ET
2024-09-02,110,CA_302669,72,0.42,0.66,0.67,-0.42,-0.45,0.8071666666666667,,ET
2024-09-02,111,CA_303433,72,0.1,0.15,-0.53,-0.1,0.99,2.3489444444444443,,ET
2024-09-02,112,CA_303972,47,0.11,0.19,0.9,0.11,0.38,0.3708888888888889,,ET
2024-09-02,113,CA_304258,72,0.05,0.12,0.82,-0.03,0.31,0.22811111111111115,,ET
2024-09-02,114,CA_304688,72,0.13,0.27,0.84,-0.13,-0.29,0.4186111111111108,,ET
2024-09-02,115,CA_305684,204,0.2,0.42,-0.25,-0.2,-1.0,0.47694444444444434,,ET
2024-09-02,116,CA_306027,204,0.19,0.35,0.68,-0.19,-1.0,0.31283333333333324,,ET
2024-09-02,117,CA_306521,204,0.16,0.31,-0.16,-0.16,0.86,1.5102222222222224,,ET
2024-09-02,118,CA_307370,204,0.26,0.63,0.74,-0.26,-1.0,0.633,,ET
2024-09-02,119,CA_307376,204,0.24,0.39,0.81,0.24,-1.0,0.18122222222222226,,ET
2024-09-02,120,CA_307472,204,0.46,0.9,-0.91,-0.46,0.19,1.834314814814815,,ET
2024-09-02,121,CA_307774,204,0.29,0.52,-0.73,0.29,-1.0,0.44837037037037036,,ET
2024-09-02,122,CA_32080,75,0.26,0.45,0.9,-0.26,0.64,1.0985555555555555,,ET
2024-09-02,123,CA_32260,61,0.53,1.02,-0.87,-0.53,-1.0,1.0200740740740741,,ET
2024-09-02,124,CA_32418,47,0.14,0.26,0.97,-0.14,-1.0,0.23657407407407413,,ET
2024-09-02,125,CA_32637,47,0.29,0.6,0.81,0.29,-1.0,0.36388888888888876,,ET
2024-09-02,126,CA_32667,61,0.36,0.79,-0.92,-0.36,-1.0,0.4475925925925924,,ET
2024-09-02,127,CA_35772,36,0.26,0.52,0.86,-0.26,0.47,1.2472777777777777,,ET
2024-09-02,128,CA_36095,61,0.29,0.58,0.94,-0.29,0.62,1.743462962962963,,ET
2024-09-02,129,CA_36121,47,0.12,0.27,0.72,0.12,-1.0,0.3376481481481482,,ET
2024-09-02,130,CA_36281,61,0.16,0.3,0.98,-0.16,0.67,0.8675555555555555,,ET
2024-09-02,131,CA_36850,61,0.19,0.35,-0.82,0.19,0.54,0.8579814814814816,,ET
2024-09-02,132,CA_36898,37,0.2,0.39,0.97,-0.2,-0.01,0.6414629629629629,,ET
2024-09-02,133,CA_36982,241,1.1,1.99,-0.3,1.1,-0.86,2.571111111111111,,ET
2024-09-02,134,CA_37400,61,0.22,0.37,0.94,-0.22,0.75,1.2028333333333332,,ET
2024-09-02,135,CA_37674,47,1.09,1.58,-0.82,1.09,-1.0,1.589388888888889,,ET
2024-09-02,136,CA_37683,61,0.33,0.57,0.67,-0.33,0.65,1.4324444444444444,,ET
2024-09-02,137,CA_37890,241,0.06,0.13,0.95,0.06,0.28,0.21503703703703705,,ET
2024-09-02,138,CA_38650,47,1.45,1.79,-0.83,1.45,0.64,3.6674259259259263,,ET
2024-09-02,139,CA_38734,204,0.64,1.1,0.8,-0.64,-1.0,1.0539999999999996,,ET
2024-09-02,140,CA_38912,69,0.67,1.21,0.32,0.67,-1.0,1.0870370370370372,,ET
2024-09-02,141,CA_39031,69,0.51,0.72,0.61,-0.51,-1.0,0.4208888888888889,,ET
2024-09-02,142,CA_39032,69,0.04,0.08,0.97,0.04,0.88,0.3229444444444445,,ET
2024-09-02,143,CA_39770,69,0.94,1.78,0.4,-0.94,-1.0,0.5786296296296296,,ET
2024-09-02,144,CA_40009,69,0.25,0.52,0.58,-0.25,-1.0,0.4426111111111111,,ET
2024-09-02,145,CA_41244,69,0.21,0.44,0.45,-0.16,-1.0,0.5383148148148148,,ET
2024-09-02,146,CA_41458,69,0.61,1.16,-0.83,0.61,-1.0,1.3345000000000002,,ET
2024-09-02,147,CA_41682,69,0.43,0.58,0.75,0.43,-1.0,0.05627777777777776,,ET
2024-09-02,148,CA_42021,69,0.28,0.65,-0.67,-0.26,-0.12,1.0162777777777776,,ET
2024-09-02,149,CA_42143,69,0.18,0.38,0.7,0.18,0.75,1.2588148148148146,,ET
2024-09-09,0,CA_298397,75,0.06,0.04,0.82,-0.06,0.81,0.055981481481481486,,ETof
2024-09-09,1,CA_299395,75,0.11,0.1,0.66,0.11,0.48,0.1303148148148148,,ETof
2024-09-09,2,CA_299467,75,0.28,0.27,-0.97,0.28,-0.93,0.16264814814814815,,ETof
2024-09-09,3,CA_300271,75,0.06,0.04,0.47,0.06,0.84,0.061703703703703726,,ETof
2024-09-09,4,CA_300581,75,0.18,0.16,0.49,-0.18,0.82,0.3246111111111112,,ETof
2024-09-09,5,CA_300893,75,0.08,0.08,0.84,0.08,0.4,0.10316666666666664,,ETof
2024-09-09,6,CA_301734,75,0.04,0.04,0.35,0.04,0.68,0.059740740740740726,,ETof
2024-09-09,7,CA_301986,75,0.13,0.1,0.97,-0.13,-1.0,0.050351851851851814,,ETof
2024-09-09,8,CA_302388,75,0.2,0.12,-0.95,-0.2,0.5,0.10162962962962963,,ETof
2024-09-09,9,CA_302578,75,0.01,0.01,-0.0,-0.0,-1.0,0.006537037037037026,,ETof
2024-09-09,10,CA_302669,72,0.21,0.15,0.07,0.21,-1.0,0.0696851851851852,,ETof
2024-09-09,11,CA_303433,72,0.04,0.03,0.91,0.04,1.0,0.43416666666666676,,ETof
2024-09-09,12,CA_303972,47,0.04,0.04,0.88,0.04,0.68,0.0525,,ETof
2024-09-09,13,CA_304258,72,0.1,0.1,-0.86,0.1,-1.0,0.011407407407407385,,ETof
2024-09-09,14,CA_304688,72,0.06,0.06,0.99,-0.06,0.13,0.04974074074074073,,ETof
2024-09-09,15,CA_305684,204,0.11,0.1,-0.98,0.11,-1.0,0.02459259259259261,,ETof
2024-09-09,16,CA_306027,204,0.02,0.02,0.99,0.02,0.85,0.04553703703703707,,ETof
2024-09-09,17,CA_306521,204,0.07,0.07,-1.0,0.07,0.93,0.2180185185185185,,ETof
2024-09-09,18,CA_307370,204,0.05,0.05,0.76,0.05,-1.0,0.00829629629629632,,ETof
2024-09-09,19,CA_307376,204,0.13,0.1,0.95,0.13,-1.0,0.029185185185185186,,ETof
2024-09-09,20,CA_307472,204,0.4,0.33,-0.2,-0.4,-0.58,0.21787037037037038,,ETof
2024-09-09,21,CA_307774,204,0.29,0.24,0.99,0.29,-1.0,0.09942592592592596,,ETof
2024-09-09,22,CA_32080,75,0.43,0.3,0.92,-0.43,-1.0,0.07435185185185185,,ETof
2024-09-09,23,CA_32260,61,0.06,0.05,-0.99,0.06,-1.0,0.014129629629629659,,ETof
2024-09-09,24,CA_32418,47,0.33,0.26,0.49,0.33,-1.0,0.07742592592592594,,ETof
2024-09-09,25,CA_32637,47,0.11,0.1,0.99,0.11,0.2,0.09607407407407408,,ETof
2024-09-09,26,CA_32667,61,0.1,0.09,0.97,0.1,-1.0,0.007444444444444476,,ETof
2024-09-09,27,CA_35772,36,0.05,0.05,-0.93,0.05,0.69,0.0666666666666667,,ETof
2024-09-09,28,CA_36095,61,0.85,0.78,-0.84,-0.85,-1.0,0.2252222222222223,,ETof
2024-09-09,29,CA_36121,47,0.16,0.16,-0.91,0.16,-1.0,0.018944444444444448,,ETof
2024-09-09,30,CA_36281,61,0.06,0.05,0.88,0.06,0.91,0.1494074074074074,,ETof
2024-09-09,31,CA_36850,61,0.48,0.39,0.98,0.48,-1.0,0.05040740740740741,,ETof
2024-09-09,32,CA_36898,37,0.12,0.11,-0.99,-0.12,-1.0,0.06348148148148146,,ETof
2024-09-09,33,CA_36982,241,1.08,0.93,0.83,1.08,-1.0,0.5415740740740741,,ETof
2024-09-09,34,CA_37400,61,0.09,0.07,0.2,-0.09,0.92,0.19948148148148148,,ETof
2024-09-09,35,CA_37674,47,0.77,0.6,0.87,0.77,-1.0,0.27466666666666667,,ETof
2024-09-09,36,CA_37683,61,0.24,0.17,-0.97,-0.24,0.54,0.1719074074074074,,ETof
2024-09-09,37,CA_37890,241,0.14,0.13,0.94,0.14,-1.0,0.046870370370370396,,ETof
2024-09-09,38,CA_38650,47,1.08,0.75,0.56,1.08,0.16,0.5746666666666667,,ETof
2024-09-09,39,CA_38734,204,0.52,0.45,-0.54,-0.52,-1.0,0.10885185185185181,,ETof
2024-09-09,40,CA_38912,69,0.7,0.58,0.85,0.7,-1.0,0.19961111111111107,,ETof
2024-09-09,41,CA_39031,69,0.01,0.01,0.22,-0.01,0.7,0.014407407407407424,,ETof
2024-09-09,42,CA_39032,69,0.07,0.06,0.96,-0.07,0.16,0.04837037037037037,,ETof
2024-09-09,43,CA_39770,69,0.27,0.24,0.91,-0.27,-1.0,0.08025925925925924,,ETof
2024-09-09,44,CA_40009,69,0.09,0.1,-0.26,0.09,0.78,0.19025925925925927,,ETof
2024-09-09,45,CA_41244,69,0.08,0.07,-0.0,-0.08,-1.0,0.03535185185185182,,ETof
2024-09-09,46,CA_41458,69,0.21,0.19,0.8,0.21,0.19,0.17894444444444443,,ETof
2024-09-09,47,CA_41682,69,0.05,0.04,-0.77,0.05,-0.72,0.020462962962962957,,ETof
2024-09-09,48,CA_42021,69,0.15,0.12,0.8,-0.15,-0.11,0.09694444444444444,,ETof
2024-09-09,49,CA_42143,69,0.36,0.3,-0.85,-0.36,-0.46,0.20211111111111113,,ETof
2024-09-09,50,CA_298397,75,0.19,0.5,-0.07,-0.19,-1.0,0.4844814814814817,,ETo
2024-09-09,51,CA_299395,75,0.17,0.43,0.19,-0.17,-1.0,0.34251851851851844,,ETo
2024-09-09,52,CA_299467,75,0.17,0.43,0.21,-0.17,-1.0,0.34681481481481474,,ETo
2024-09-09,53,CA_300271,75,0.15,0.43,0.76,-0.15,-1.0,0.5246666666666667,,ETo
2024-09-09,54,CA_300581,75,0.15,0.41,0.69,-0.15,-1.0,0.35303703703703704,,ETo
2024-09-09,55,CA_300893,75,0.16,0.4,0.57,-0.16,-1.0,0.3539444444444446,,ETo
2024-09-09,56,CA_301734,75,0.15,0.41,0.69,-0.15,-1.0,0.35303703703703704,,ETo
2024-09-09,57,CA_301986,75,0.14,0.37,0.47,-0.14,-1.0,0.3200740740740738,,ETo
2024-09-09,58,CA_302388,75,0.15,0.39,0.53,-0.15,-1.0,0.3237777777777778,,ETo
2024-09-09,59,CA_302578,75,0.1,0.27,0.18,-0.09,-0.94,0.33499999999999996,,ETo
