forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-09-18,369,CA_250917,61,0.6,0.23,,0.6,-0.46,ETof
2024-09-18,370,CA_250919,47,0.14,0.13,,0.14,0.4,ETof
2024-09-18,371,CA_250938,47,0.19,0.11,,-0.04,0.94,ETof
2024-09-18,372,CA_250979,61,0.41,0.38,-0.0,-0.41,-0.29,ETof
2024-09-18,373,CA_250998,61,0.3,0.11,,0.3,-1.0,ETof
2024-09-18,374,CA_251003,47,0.62,0.34,,-0.62,-0.37,ETof
2024-09-18,375,CA_251020,61,0.65,0.22,,0.63,-0.96,ETof
2024-09-18,376,CA_251037,69,0.25,0.14,,0.22,-1.0,ETof
2024-09-18,377,CA_251043,69,0.14,0.08,,0.14,0.8,ETof
2024-09-18,378,CA_251053,61,0.07,0.03,,-0.03,-1.0,ETof
2024-09-18,379,CA_251078,61,0.49,0.26,,-0.49,0.61,ETof
2024-09-18,380,CA_251092,47,0.65,0.48,,0.65,-1.0,ETof
2024-09-18,381,CA_251118,47,0.36,0.26,,-0.15,-0.04,ETof
2024-09-18,382,CA_251129,47,0.23,0.15,,0.23,0.87,ETof
2024-09-18,383,CA_251134,47,0.17,0.25,0.0,-0.17,0.19,ETof
2024-09-18,384,CA_251179,47,0.61,0.46,,0.61,-1.0,ETof
2024-09-18,385,CA_251191,47,0.74,0.74,,-0.74,-1.0,ETof
2024-09-18,386,CA_251195,61,0.45,0.33,,-0.45,0.39,ETof
2024-09-18,387,CA_251304,47,0.56,0.23,,0.41,0.86,ETof
2024-09-18,388,CA_251336,47,0.1,0.14,,-0.1,0.88,ETof
2024-09-18,389,CA_251339,47,0.3,0.13,-0.0,-0.3,0.8,ETof
2024-09-18,390,CA_251340,61,0.19,0.07,,-0.19,-0.99,ETof
2024-09-18,391,CA_251382,47,0.39,0.36,,0.39,-0.74,ETof
2024-09-18,392,CA_251384,47,0.34,0.3,,-0.34,-1.0,ETof
2024-09-18,393,CA_251400,47,0.28,0.36,,-0.21,-1.0,ETof
2024-09-18,394,CA_251411,47,0.62,0.49,,-0.62,-1.0,ETof
2024-09-18,395,CA_251415,61,0.2,0.18,,-0.2,0.49,ETof
2024-09-18,396,CA_251450,47,0.65,0.34,,0.65,0.26,ETof
2024-09-18,397,CA_251476,47,0.2,0.2,,-0.2,-0.21,ETof
2024-09-18,398,CA_251480,47,0.22,0.2,0.0,-0.22,-0.05,ETof
2024-09-18,399,CA_251481,47,0.07,0.07,,-0.07,0.95,ETof
2024-09-18,400,CA_251524,47,0.27,0.28,,-0.27,-1.0,ETof
2024-09-18,401,CA_251529,47,0.17,0.12,,0.09,-0.97,ETof
2024-09-18,402,CA_251576,47,0.81,0.56,,0.81,-1.0,ETof
2024-09-18,403,CA_251578,47,0.03,0.03,,-0.02,0.99,ETof
2024-09-18,404,CA_251610,47,0.31,0.26,-0.0,0.31,-1.0,ETof
2024-09-18,405,CA_251678,47,0.15,0.22,,-0.15,0.83,ETof
2024-09-18,406,CA_251688,47,0.75,0.71,,-0.75,-1.0,ETof
2024-09-18,407,CA_251701,47,0.44,0.44,,-0.44,-1.0,ETof
2024-09-18,408,CA_251743,47,1.26,0.68,,1.22,0.07,ETof
2024-09-18,409,CA_251752,47,0.28,0.27,,-0.28,-0.89,ETof
2024-09-18,410,CA_251802,47,0.2,0.26,-0.0,-0.2,0.11,ETof
2024-09-18,411,CA_251803,47,0.61,0.46,,-0.61,-1.0,ETof
2024-09-18,412,CA_251806,47,0.21,0.07,,0.05,1.0,ETof
2024-09-18,413,CA_251814,61,0.67,0.29,,-0.65,-1.0,ETof
2024-09-18,414,CA_251816,47,0.48,0.34,,0.02,-0.35,ETof
2024-09-18,415,CA_251820,47,0.28,0.33,,-0.28,0.15,ETof
2024-09-18,416,CA_251827,47,0.18,0.12,,-0.18,0.19,ETof
2024-09-18,417,CA_251864,47,0.51,0.64,,-0.51,-0.39,ETof
2024-09-18,418,CA_251888,47,0.27,0.25,0.0,-0.27,-0.14,ETof
2024-09-18,419,CA_251912,47,0.1,0.1,,-0.1,0.85,ETof
2024-09-18,420,CA_251920,69,0.27,0.2,,-0.27,-1.0,ETof
2024-09-18,421,CA_251928,47,1.08,0.64,,1.08,-0.74,ETof
2024-09-18,422,CA_251969,69,0.11,0.14,,-0.11,0.93,ETof
2024-09-18,423,CA_251982,69,0.25,0.25,,-0.25,0.84,ETof
2024-09-18,424,CA_251986,47,0.38,0.34,,0.3,-1.0,ETof
2024-09-18,425,CA_251995,69,0.59,0.36,,0.4,-1.0,ETof
2024-09-18,426,CA_252007,47,0.22,0.23,,-0.22,0.79,ETof
2024-09-18,427,CA_252027,69,0.23,0.23,,-0.23,0.8,ETof
2024-09-18,428,CA_252031,47,0.37,0.32,,-0.37,-1.0,ETof
2024-09-18,429,CA_252046,47,0.05,0.04,0.0,-0.01,0.99,ETof
2024-09-18,430,CA_252089,69,0.02,0.02,,-0.01,1.0,ETof
2024-09-18,431,CA_252118,47,1.64,0.68,,1.64,-0.65,ETof
2024-09-18,432,CA_252183,47,0.04,0.05,,0.04,0.89,ETof
2024-09-18,433,CA_252196,47,0.26,0.29,,-0.26,-0.14,ETof
2024-09-18,434,CA_252203,47,0.16,0.13,,0.16,0.31,ETof
2024-09-18,435,CA_252230,47,0.74,0.51,,-0.74,-1.0,ETof
2024-09-18,436,CA_252232,47,0.42,0.27,,0.42,-0.89,ETof
2024-09-18,437,CA_252254,47,0.06,0.04,0.0,-0.05,0.97,ETof
2024-09-18,438,CA_252296,47,0.63,0.45,,-0.63,0.27,ETof
2024-09-18,439,CA_252301,47,0.16,0.16,,-0.16,0.7,ETof
2024-09-18,440,CA_252322,47,0.62,0.62,,-0.62,-1.0,ETof
2024-09-18,441,CA_252334,47,0.06,0.06,,0.06,0.97,ETof
2024-09-18,442,CA_252359,47,0.02,0.02,,0.02,1.0,ETof
2024-09-18,443,CA_252374,47,0.04,0.04,,0.04,0.98,ETof
2024-09-18,444,CA_252397,47,0.14,0.16,,-0.14,0.79,ETof
2024-09-18,445,CA_252400,47,0.29,0.28,,-0.29,-1.0,ETof
2024-09-18,446,CA_252417,47,0.5,0.27,,-0.5,0.76,ETof
2024-09-18,447,CA_252439,47,0.06,0.07,,0.06,0.86,ETof
2024-09-18,448,CA_252444,47,0.15,0.1,,0.15,0.92,ETof
2024-09-18,449,CA_252462,69,0.26,0.2,,-0.26,-0.86,ETof
2024-09-18,450,CA_252463,69,0.12,0.09,,0.12,-1.0,ETof
2024-09-18,451,CA_252479,47,0.08,0.09,,-0.08,0.97,ETof
2024-09-18,452,CA_252486,47,0.24,0.26,,-0.24,-1.0,ETof
2024-09-18,453,CA_252530,47,0.16,0.1,,-0.16,0.85,ETof
2024-09-18,454,CA_252534,47,1.51,0.96,,1.37,-1.0,ETof
2024-09-18,455,CA_252538,47,0.16,0.09,,0.13,0.97,ETof
2024-09-18,456,CA_252549,47,0.04,0.04,,-0.04,0.98,ETof
2024-09-18,457,CA_252567,47,0.55,0.25,,-0.55,-0.45,ETof
2024-09-18,458,CA_252577,47,0.3,0.27,,-0.3,-0.36,ETof
2024-09-18,459,CA_252618,47,0.26,0.29,,-0.26,0.48,ETof
2024-09-18,460,CA_252621,47,0.27,0.29,0.0,-0.27,-1.0,ETof
2024-09-18,461,CA_252626,47,0.11,0.08,,0.11,0.77,ETof
2024-09-18,462,CA_252645,47,0.55,0.5,,-0.55,-0.67,ETof
2024-09-18,463,CA_252652,47,0.39,0.43,,-0.39,0.2,ETof
2024-09-18,464,CA_252657,47,0.13,0.13,,0.13,0.68,ETof
2024-09-18,465,CA_252701,47,0.65,0.47,,0.4,-1.0,ETof
2024-09-18,466,CA_252702,122,0.77,0.39,,0.77,0.59,ETof
2024-09-18,467,CA_252711,69,0.37,0.26,,-0.37,0.75,ETof
2024-09-18,468,CA_252716,47,2.15,1.07,-0.0,2.14,-1.0,ETof
2024-09-18,469,CA_252720,47,0.37,0.22,,-0.37,-0.39,ETof
2024-09-18,470,CA_252751,47,0.18,0.21,,-0.17,0.6,ETof
2024-09-18,471,CA_252753,47,0.69,0.68,,-0.69,-1.0,ETof
2024-09-18,472,CA_252754,47,0.51,0.35,,0.51,-1.0,ETof
2024-09-18,473,CA_252774,47,0.75,0.4,,0.48,0.73,ETof
2024-09-18,474,CA_252809,47,0.38,0.33,,0.38,-1.0,ETof
2024-09-18,475,CA_252828,69,0.02,0.02,,-0.01,0.97,ETof
2024-09-18,476,CA_252861,47,0.23,0.17,-0.0,-0.23,0.5,ETof
2024-09-18,477,CA_252874,47,0.53,0.51,,-0.53,-1.0,ETof
2024-09-18,478,CA_252887,47,2.51,0.99,,2.51,-0.08,ETof
2024-09-18,479,CA_252904,47,0.47,0.31,-0.0,0.47,-1.0,ETof
2024-09-18,480,CA_252913,47,0.25,0.22,,-0.05,-1.0,ETof
2024-09-18,481,CA_252919,61,0.63,0.27,0.0,0.43,-0.85,ETof
2024-09-18,482,CA_252928,61,0.35,0.15,0.0,0.08,0.25,ETof
2024-09-18,483,CA_252935,61,0.2,0.08,,-0.2,-0.67,ETof
2024-09-18,484,CA_252973,47,0.23,0.22,,-0.23,0.75,ETof
2024-09-18,485,CA_253002,47,0.26,0.21,,0.2,-0.7,ETof
2024-09-18,486,CA_253025,47,0.15,0.17,,0.11,0.16,ETof
2024-09-18,487,CA_253047,61,0.36,0.3,,-0.36,-0.29,ETof
2024-09-18,488,CA_253072,47,0.61,0.43,,-0.61,-1.0,ETof
2024-09-18,489,CA_253080,47,0.45,0.31,,-0.45,0.06,ETof
2024-09-18,490,CA_253113,47,0.09,0.08,-0.0,0.09,-0.01,ETof
2024-09-18,491,CA_253132,47,0.08,0.1,,-0.08,0.91,ETof
2024-09-18,492,CA_253184,61,0.16,0.13,,-0.09,0.87,ETof
2024-09-18,493,CA_253185,61,0.26,0.27,,-0.26,0.34,ETof
2024-09-18,494,CA_253223,47,0.05,0.05,,-0.03,-1.0,ETof
2024-09-18,495,CA_253254,47,0.38,0.31,,-0.38,-1.0,ETof
2024-09-18,496,CA_253275,47,0.1,0.11,,-0.1,0.89,ETof
2024-09-18,497,CA_253284,61,0.16,0.13,,-0.16,0.79,ETof
2024-09-18,498,CA_253303,61,0.5,0.22,-0.0,0.5,0.77,ETof
2024-09-18,499,CA_253321,61,0.39,0.21,,0.39,-0.51,ETof
2024-09-18,500,CA_253339,47,0.19,0.12,,-0.19,-0.23,ETof
2024-09-18,501,CA_253386,47,0.23,0.27,,-0.23,0.36,ETof
2024-09-18,502,CA_253399,47,0.35,0.35,,-0.35,0.2,ETof
2024-09-18,503,CA_253402,47,0.3,0.29,,0.3,-0.05,ETof
2024-09-18,504,CA_253417,47,0.45,0.36,,0.36,-1.0,ETof
2024-09-18,505,CA_253433,61,0.06,0.04,,-0.02,0.96,ETof
2024-09-18,506,CA_253441,47,0.51,0.31,,0.37,0.81,ETof
2024-09-18,507,CA_253496,47,0.24,0.26,,-0.24,0.81,ETof
2024-09-18,508,CA_253515,47,1.59,0.87,,1.59,-1.0,ETof
2024-09-18,509,CA_253537,47,0.2,0.19,,-0.15,0.49,ETof
2024-09-18,510,CA_253541,47,0.13,0.1,,-0.13,-1.0,ETof
2024-09-18,511,CA_253544,47,0.19,0.2,,-0.19,0.73,ETof
2024-09-18,512,CA_253554,47,0.04,0.04,0.0,-0.04,0.89,ETof
2024-09-18,513,CA_253559,61,0.07,0.07,,-0.07,-1.0,ETof
2024-09-18,514,CA_253578,47,0.44,0.38,,-0.44,-1.0,ETof
2024-09-18,515,CA_253591,47,0.53,0.38,,-0.53,-1.0,ETof
2024-09-18,516,CA_253596,47,0.49,0.44,,-0.49,-1.0,ETof
2024-09-18,517,CA_253611,47,0.34,0.39,,-0.34,-1.0,ETof
2024-09-18,518,CA_253621,47,0.45,0.4,,-0.45,-1.0,ETof
2024-09-18,519,CA_253625,47,0.16,0.18,,-0.16,0.6,ETof
2024-09-18,520,CA_253638,47,0.07,0.08,,0.07,0.92,ETof
2024-09-18,521,CA_253662,47,1.52,0.78,,1.52,-1.0,ETof
2024-09-18,522,CA_253663,47,0.52,0.39,,-0.52,-1.0,ETof
2024-09-18,523,CA_253711,47,0.23,0.2,,-0.23,-0.15,ETof
2024-09-18,524,CA_253715,47,0.28,0.28,0.0,0.25,0.18,ETof
2024-09-18,525,CA_253717,47,0.19,0.14,,-0.1,0.83,ETof
2024-09-18,526,CA_253734,47,0.2,0.16,,-0.2,0.75,ETof
2024-09-18,527,CA_253756,47,0.09,0.09,,0.03,0.71,ETof
2024-09-18,528,CA_253764,47,0.87,0.57,0.0,-0.87,-1.0,ETof
2024-09-18,529,CA_253781,47,0.04,0.04,,-0.04,0.49,ETof
2024-09-18,530,CA_253799,47,0.17,0.12,,-0.06,0.06,ETof
2024-09-18,531,CA_253839,47,0.06,0.05,,-0.06,0.67,ETof
2024-09-18,532,CA_253853,47,0.34,0.31,,-0.34,0.01,ETof
2024-09-18,533,CA_253873,47,0.19,0.21,,-0.19,0.6,ETof
2024-09-18,534,CA_253884,47,0.04,0.03,,-0.04,0.98,ETof
2024-09-18,535,CA_253894,47,0.64,0.5,,0.49,-0.11,ETof
2024-09-18,536,CA_254100,47,0.29,0.23,,-0.29,0.33,ETof
2024-09-18,537,CA_254124,69,0.12,0.09,,0.12,0.62,ETof
2024-09-18,538,CA_254144,47,0.05,0.07,,-0.03,0.88,ETof
2024-09-18,539,CA_254149,47,0.22,0.2,,-0.22,-0.55,ETof
2024-09-18,540,CA_254152,47,0.09,0.07,,0.04,0.87,ETof
2024-09-18,541,CA_254227,47,0.05,0.07,-0.0,-0.05,0.8,ETof
2024-09-18,542,CA_254268,47,2.07,0.85,,2.07,0.27,ETof
2024-09-18,543,CA_254271,47,0.16,0.17,,-0.16,0.51,ETof
2024-09-18,544,CA_254272,47,0.5,0.4,,0.05,-1.0,ETof
2024-09-18,545,CA_254279,47,0.21,0.22,,-0.21,0.55,ETof
2024-09-18,546,CA_254360,47,0.14,0.13,,-0.14,0.58,ETof
2024-09-18,547,CA_254370,47,0.36,0.29,,-0.06,-1.0,ETof
2024-09-18,548,CA_254377,47,0.22,0.21,,-0.19,0.77,ETof
2024-09-18,549,CA_254422,47,0.16,0.16,,-0.16,0.9,ETof
2024-09-18,550,CA_254432,47,0.27,0.31,,-0.27,-1.0,ETof
2024-09-18,551,CA_254458,47,0.75,0.54,,-0.75,-1.0,ETof
2024-09-18,552,CA_254498,47,1.34,0.67,,1.34,-0.24,ETof
2024-09-18,553,CA_254510,47,0.1,0.11,,-0.1,0.86,ETof
2024-09-18,554,CA_254515,61,0.07,0.1,,-0.06,0.88,ETof
2024-09-18,555,CA_254518,47,0.39,0.34,0.0,0.39,-1.0,ETof
2024-09-18,556,CA_254519,47,0.24,0.21,,-0.24,-1.0,ETof
2024-09-18,557,CA_254527,47,0.34,0.35,,-0.34,0.49,ETof
2024-09-18,558,CA_254551,47,0.24,0.18,,0.24,-1.0,ETof
2024-09-18,559,CA_254559,47,0.18,0.18,,-0.18,0.34,ETof
2024-09-18,560,CA_254587,47,0.12,0.14,,-0.12,0.66,ETof
2024-09-18,561,CA_254636,61,0.41,0.45,,-0.41,0.54,ETof
2024-09-18,562,CA_254644,47,0.65,0.64,,-0.65,-0.07,ETof
2024-09-18,563,CA_254693,47,0.29,0.35,,-0.29,0.01,ETof
2024-09-18,564,CA_254714,47,0.09,0.13,,-0.08,-1.0,ETof
2024-09-18,565,CA_254743,47,0.69,0.41,0.0,-0.2,-1.0,ETof
2024-09-18,566,CA_254750,47,0.56,0.46,,0.39,-1.0,ETof
2024-09-18,567,CA_254806,47,0.22,0.2,,-0.12,-1.0,ETof
2024-09-18,568,CA_254812,47,0.07,0.07,0.0,0.02,0.96,ETof
2024-09-18,569,CA_254821,61,0.74,0.51,,-0.74,0.16,ETof
2024-09-18,570,CA_254824,47,0.16,0.16,0.0,-0.16,-0.06,ETof
2024-09-18,571,CA_254835,47,0.45,0.39,,-0.45,-1.0,ETof
2024-09-18,572,CA_254902,47,0.36,0.39,,-0.36,0.14,ETof
2024-09-18,573,CA_254906,47,0.58,0.49,,-0.58,-0.66,ETof
2024-09-18,574,CA_254907,47,0.3,0.33,,-0.3,-0.68,ETof
2024-09-18,575,CA_254945,47,0.58,0.36,,0.4,0.65,ETof
2024-09-18,576,CA_254976,47,1.55,0.7,-0.0,1.55,-1.0,ETof
2024-09-18,577,CA_255008,47,0.16,0.15,,-0.16,0.0,ETof
2024-09-18,578,CA_255026,47,0.07,0.07,,0.03,0.92,ETof
2024-09-18,579,CA_255027,47,0.11,0.1,,0.07,0.96,ETof
2024-09-18,580,CA_255029,47,0.26,0.27,,-0.26,0.52,ETof
2024-09-18,581,CA_255030,61,0.04,0.03,,-0.04,0.99,ETof
2024-09-18,582,CA_255093,61,0.02,0.02,,-0.02,0.99,ETof
2024-09-18,583,CA_255140,47,0.22,0.24,,-0.22,0.52,ETof
2024-09-18,584,CA_255156,47,0.16,0.18,,-0.16,0.8,ETof
2024-09-18,585,CA_255193,47,0.12,0.11,,-0.12,0.23,ETof
2024-09-18,586,CA_255232,61,0.05,0.07,,-0.02,0.97,ETof
2024-09-18,587,CA_255250,47,0.1,0.08,,-0.1,-0.73,ETof
2024-09-18,588,CA_255269,47,0.06,0.06,,-0.06,0.61,ETof
2024-09-18,589,CA_255306,47,0.07,0.05,,-0.01,0.9,ETof
2024-09-18,590,CA_255318,47,0.57,0.49,-0.0,-0.57,0.01,ETof
2024-09-18,591,CA_255325,47,0.05,0.04,,-0.05,0.9,ETof
2024-09-18,592,CA_255330,47,0.39,0.38,0.0,0.38,-1.0,ETof
2024-09-18,593,CA_255334,47,0.88,0.55,,0.88,-0.01,ETof
2024-09-18,594,CA_255431,47,0.15,0.11,,0.01,0.87,ETof
2024-09-18,595,CA_255440,61,0.17,0.15,,0.05,-1.0,ETof
2024-09-18,596,CA_255441,47,0.23,0.17,,-0.14,-1.0,ETof
2024-09-18,597,CA_255460,47,0.1,0.09,,-0.1,0.87,ETof
2024-09-18,598,CA_255462,47,0.4,0.26,,0.4,0.47,ETof
2024-09-18,599,CA_255465,47,1.8,0.84,0.0,1.8,0.09,ETof
2024-09-18,600,CA_255483,47,0.67,0.48,,-0.67,-1.0,ETof
2024-09-18,601,CA_255489,47,0.5,0.57,,-0.5,-1.0,ETof
2024-09-18,602,CA_255542,47,0.05,0.06,,-0.05,0.98,ETof
2024-09-18,603,CA_255586,47,0.33,0.28,,0.33,-1.0,ETof
2024-09-18,604,CA_255591,47,0.1,0.1,,0.01,-1.0,ETof
2024-09-18,605,CA_255613,47,0.24,0.24,,-0.15,-1.0,ETof
2024-09-18,606,CA_255614,47,0.25,0.21,,-0.25,0.57,ETof
2024-09-18,607,CA_255637,47,0.34,0.3,,-0.28,-1.0,ETof
2024-09-18,608,CA_255679,47,0.11,0.09,,0.04,-1.0,ETof
2024-09-18,609,CA_255711,47,0.47,0.49,,-0.39,-1.0,ETof
2024-09-18,610,CA_255715,47,0.15,0.14,,-0.1,0.55,ETof
2024-09-18,611,CA_255803,47,0.72,0.5,,0.38,-1.0,ETof
2024-09-18,612,CA_255809,47,0.18,0.12,0.0,0.18,0.32,ETof
2024-09-18,613,CA_255822,47,0.19,0.22,,-0.19,0.69,ETof
2024-09-18,614,CA_255846,47,0.26,0.26,,-0.26,-0.64,ETof
2024-09-18,615,CA_255854,47,0.14,0.17,,-0.08,-1.0,ETof
2024-09-18,616,CA_255872,47,0.35,0.32,,0.35,-0.55,ETof
2024-09-18,617,CA_255878,47,1.29,0.48,,1.29,0.81,ETof
2024-09-18,618,CA_255892,47,0.97,0.35,,0.97,0.88,ETof
2024-09-18,619,CA_255905,47,0.18,0.21,,-0.18,0.68,ETof
2024-09-18,620,CA_255916,47,0.33,0.15,0.0,0.33,0.24,ETof
2024-09-18,621,CA_255947,47,0.05,0.05,,-0.05,0.98,ETof
2024-09-18,622,CA_255974,47,0.08,0.05,,-0.08,-1.0,ETof
2024-09-18,623,CA_255975,47,0.26,0.22,0.0,0.14,0.6,ETof
2024-09-18,624,CA_255991,47,0.61,0.46,,-0.61,-1.0,ETof
2024-09-18,625,CA_256027,37,0.21,0.23,,-0.21,0.75,ETof
2024-09-18,626,CA_256030,122,0.16,0.13,,0.16,-0.62,ETof
2024-09-18,627,CA_256046,47,0.35,0.28,,-0.35,-1.0,ETof
2024-09-18,628,CA_256050,47,0.09,0.09,,-0.09,0.12,ETof
2024-09-18,629,CA_256053,47,0.2,0.2,-0.0,-0.2,-0.44,ETof
2024-09-18,630,CA_256064,47,0.42,0.45,,-0.42,-1.0,ETof
2024-09-18,631,CA_256071,47,0.26,0.25,,-0.26,-1.0,ETof
2024-09-18,632,CA_256082,61,0.62,0.26,,0.62,0.83,ETof
2024-09-18,633,CA_256089,47,0.32,0.35,,-0.32,0.18,ETof
2024-09-18,634,CA_256093,47,0.15,0.17,,-0.15,0.73,ETof
2024-09-18,635,CA_256100,47,0.2,0.15,,-0.2,0.46,ETof
2024-09-18,636,CA_256102,47,0.05,0.05,,-0.03,0.97,ETof
2024-09-18,637,CA_256144,47,0.21,0.2,0.0,0.07,-1.0,ETof
2024-09-18,638,CA_256148,47,1.12,0.7,,1.12,-1.0,ETof
2024-09-18,639,CA_256150,47,0.14,0.08,,0.14,0.96,ETof
2024-09-18,640,CA_256155,47,0.09,0.1,,-0.09,-1.0,ETof
2024-09-18,641,CA_256172,47,0.23,0.18,,0.12,0.66,ETof
2024-09-18,642,CA_256198,47,0.33,0.4,,-0.33,-0.48,ETof
2024-09-18,643,CA_256202,47,0.62,0.6,,-0.62,-0.75,ETof
2024-09-18,644,CA_256212,47,0.41,0.32,,0.28,-0.79,ETof
2024-09-18,645,CA_256219,47,0.32,0.28,,-0.32,-1.0,ETof
2024-09-18,646,CA_256246,47,0.09,0.11,,-0.09,0.91,ETof
2024-09-18,647,CA_256259,47,0.39,0.43,,-0.39,0.37,ETof
2024-09-18,648,CA_256271,47,0.36,0.28,,-0.36,-1.0,ETof
2024-09-18,649,CA_256317,47,0.23,0.18,,-0.23,0.38,ETof
2024-09-18,650,CA_256318,47,0.09,0.1,,-0.09,0.91,ETof
2024-09-18,651,CA_256328,47,0.05,0.05,,-0.04,0.96,ETof
2024-09-18,652,CA_256346,47,0.21,0.19,,0.21,-1.0,ETof
2024-09-18,653,CA_256367,47,0.23,0.26,,-0.23,-0.58,ETof
2024-09-18,654,CA_256369,47,0.39,0.42,,-0.39,0.39,ETof
2024-09-18,655,CA_256383,47,0.52,0.44,,-0.52,-1.0,ETof
2024-09-18,656,CA_256391,47,0.17,0.17,,-0.17,0.18,ETof
2024-09-18,657,CA_256395,47,0.13,0.13,0.0,-0.13,0.88,ETof
2024-09-18,658,CA_256421,47,0.48,0.29,,0.29,0.75,ETof
2024-09-18,659,CA_256432,47,0.1,0.05,,0.1,0.99,ETof
2024-09-18,660,CA_256444,47,0.13,0.13,,-0.13,0.55,ETof
2024-09-18,661,CA_256500,47,0.09,0.08,,-0.09,0.79,ETof
2024-09-18,662,CA_256509,47,0.42,0.4,,-0.42,-0.1,ETof
2024-09-18,663,CA_256514,47,0.17,0.12,,0.07,0.58,ETof
2024-09-18,664,CA_256549,47,0.5,0.56,,-0.5,-1.0,ETof
2024-09-18,665,CA_256559,47,0.2,0.21,,-0.2,0.72,ETof
2024-09-18,666,CA_256575,47,0.3,0.29,,-0.3,0.24,ETof
2024-09-18,667,CA_256633,47,0.58,0.44,,-0.58,-1.0,ETof
2024-09-18,668,CA_256638,47,0.24,0.22,,-0.24,-1.0,ETof
2024-09-18,669,CA_256646,47,0.11,0.17,,-0.11,0.68,ETof
2024-09-18,670,CA_256651,47,0.13,0.13,,0.03,0.72,ETof
2024-09-18,671,CA_256687,47,0.12,0.11,,0.06,0.24,ETof
2024-09-18,672,CA_256692,47,0.03,0.03,,-0.01,0.95,ETof
2024-09-18,673,CA_256702,47,0.05,0.07,,-0.05,0.54,ETof
2024-09-18,674,CA_256730,47,0.47,0.38,,0.47,-1.0,ETof
2024-09-18,675,CA_256834,47,0.26,0.29,,-0.26,-1.0,ETof
2024-09-18,676,CA_256837,47,0.06,0.04,,-0.05,0.99,ETof
2024-09-18,677,CA_256840,47,1.56,0.97,,1.51,-0.55,ETof
2024-09-18,678,CA_256852,47,0.19,0.17,-0.0,-0.19,-1.0,ETof
2024-09-18,679,CA_256896,47,0.57,0.31,,0.57,-1.0,ETof
2024-09-18,680,CA_256907,47,0.4,0.32,,-0.4,-1.0,ETof
2024-09-18,681,CA_256983,47,0.72,0.54,-0.0,0.67,-1.0,ETof
2024-09-18,682,CA_256999,47,0.09,0.06,,-0.09,0.99,ETof
2024-09-18,683,CA_257010,47,0.15,0.16,,-0.15,0.74,ETof
2024-09-18,684,CA_257080,47,0.22,0.2,,0.22,-1.0,ETof
2024-09-18,685,CA_257085,47,0.23,0.28,,-0.23,-1.0,ETof
2024-09-18,686,CA_257126,47,0.12,0.13,,-0.12,0.76,ETof
2024-09-18,687,CA_257133,47,0.36,0.33,,-0.36,-1.0,ETof
2024-09-18,688,CA_257149,47,0.15,0.15,,-0.15,0.81,ETof
2024-09-18,689,CA_257156,47,0.21,0.2,,-0.21,0.31,ETof
2024-09-18,690,CA_257167,47,0.23,0.25,,-0.23,0.77,ETof
2024-09-18,691,CA_257223,47,0.12,0.13,,-0.12,-1.0,ETof
2024-09-18,692,CA_257225,47,0.07,0.08,,0.07,-1.0,ETof
2024-09-18,693,CA_257269,47,0.16,0.17,,-0.16,-0.02,ETof
2024-09-18,694,CA_257353,47,0.27,0.29,,-0.08,-1.0,ETof
2024-09-18,695,CA_257373,47,0.13,0.18,,-0.12,-1.0,ETof
2024-09-18,696,CA_257409,47,0.39,0.3,,0.24,-1.0,ETof
2024-09-18,697,CA_257422,47,0.09,0.09,,-0.09,0.87,ETof
2024-09-18,698,CA_257433,47,0.15,0.13,,0.12,-1.0,ETof
2024-09-18,699,CA_257444,47,0.09,0.12,,-0.09,0.39,ETof
2024-09-18,700,CA_257449,47,0.25,0.22,0.0,0.25,-0.27,ETof
2024-09-18,701,CA_257473,47,0.24,0.14,,0.19,0.95,ETof
2024-09-18,702,CA_257484,47,0.31,0.18,,0.23,0.95,ETof
2024-09-18,703,CA_257489,47,0.09,0.05,,0.09,0.99,ETof
2024-09-18,704,CA_257552,47,0.18,0.15,,-0.18,-1.0,ETof
2024-09-18,705,CA_257575,61,0.28,0.16,,0.28,0.63,ETof
2024-09-18,706,CA_257597,47,0.05,0.04,,-0.05,0.98,ETof
2024-09-18,707,CA_257602,47,0.28,0.19,,-0.28,-1.0,ETof
2024-09-18,708,CA_257603,47,0.05,0.05,,-0.05,0.84,ETof
2024-09-18,709,CA_257622,47,0.09,0.09,-0.0,-0.08,-1.0,ETof
2024-09-18,710,CA_257626,61,0.2,0.11,,-0.06,0.03,ETof
2024-09-18,711,CA_257648,47,1.49,0.74,0.0,1.49,0.43,ETof
2024-09-18,712,CA_257652,47,0.32,0.42,,-0.2,-1.0,ETof
2024-09-18,713,CA_257714,47,0.26,0.22,0.0,0.26,-1.0,ETof
2024-09-18,714,CA_257741,47,0.22,0.22,,-0.22,0.83,ETof
2024-09-18,715,CA_257744,47,0.19,0.2,,-0.19,0.86,ETof
2024-09-18,716,CA_257756,47,0.49,0.37,,0.14,-1.0,ETof
2024-09-18,717,CA_257772,47,0.49,0.41,,-0.49,-1.0,ETof
2024-09-18,718,CA_257773,47,0.1,0.1,,-0.1,0.69,ETof
2024-09-18,719,CA_257789,47,0.38,0.23,,-0.01,0.82,ETof
2024-09-18,720,CA_257811,47,0.21,0.23,,-0.21,0.43,ETof
2024-09-18,721,CA_257846,47,0.38,0.43,,-0.38,-0.82,ETof
